image,caption
1316247213_1d2c726dd5.jpg,startseq closeup of little girl laughing endseq#startseq girl in purple shirt and pink hat is laughing endseq#startseq young girl wearing hat and purple shirt stands smiling endseq#startseq the girl in the purple top and shorts wearing hat is laughing endseq#startseq the little girl smiles at the camera with her eyes closed endseq
3293751640_d81a6f3a0c.jpg,startseq man is standing in front of brick wearing black jacket endseq#startseq man standing on city street endseq#startseq the man is in front of building endseq#startseq young man in warm coat outside endseq#startseq young man with cap and coat stands before building endseq
367964525_b1528ac6e4.jpg,startseq brown and white dog running out of the woods through snow endseq#startseq dog jumps and runs through the forest and snowcovered ground endseq#startseq dog running through snow with trees in the background endseq#startseq german shepherd playing in the snow near the woods endseq#startseq large german shepherd runs though deep snow endseq
2420730259_86e7f8a815.jpg,startseq man holding and kissing crying little boy on the cheek endseq#startseq man in green shirt is kissing crying toddler whilst watching runners in road race endseq#startseq man kissing baby at endseq#startseq man wearing green shirt is trying to his crying child by holding the child and giving him kiss on the cheek endseq#startseq man kisses crying baby at endseq
1295669416_21cabf594d.jpg,startseq girl dressed in red and black top with black pants is sitting on wall endseq#startseq girl in red and black striped shirt sits on brick wall in front of plant endseq#startseq girl wearing red and black striped shirt is sitting on brick wall near flower garden endseq#startseq lady in red and black striped shirt is sitting on wall endseq#startseq woman in attire is sitting on concrete wall endseq
3620343911_64a862904e.jpg,startseq two small children play after swim endseq#startseq young boy and young girl in bathing suits endseq#startseq children in bathing suits play endseq#startseq two children in swimsuits are hugging each other endseq#startseq two kids in bathing suits hugging endseq
496606439_9333831e73.jpg,startseq woman smile and wave to the camera endseq#startseq woman in red shirt is waving while standing behind another woman with black hair endseq#startseq woman in pink is staring while woman is red is posing nearby kitchen endseq#startseq two women are smiling together at restaurant endseq#startseq two women in front of of and endseq
3396153660_f729d9f9b9.jpg,startseq two one with tattoos hug and smile at camera indoors endseq#startseq two women with tattoos hug each other for the camera endseq#startseq two women one with tattoos hold each other and smile endseq#startseq two young women posing and holding each other in closeup endseq#startseq two young women posing for endseq
2085078076_b9db242d21.jpg,startseq small boy standing near muddy water with something in his hand while someone beside him clothing in buckets endseq#startseq young black child stands on the edge of body of water near buckets endseq#startseq young boy stands near the water in muddy river endseq#startseq child standing by edge with in buckets next to them endseq#startseq on shore near brown water boy holds object beside buckets of endseq
3699522388_2333f01f40.jpg,startseq bald man in black wetsuit flips leaps in the air on surfboard holds on to waterskiing endseq#startseq man doing trick on endseq#startseq person waterskiing in river with large wall in the background endseq#startseq through the air endseq#startseq male performing water sports while being pulled by boat endseq
3019917636_4e0bb0acc4.jpg,startseq woman in race turning corner endseq#startseq woman is riding blue bicycle in park endseq#startseq cyclist down the trail endseq#startseq female cyclist riding on dirt course endseq#startseq woman on blue bicycle wearing endseq
295433203_8185c13e08.jpg,startseq huge brown dog is about to medium sized fluffy dog endseq#startseq very large brown dog is playing with smaller curly haired dog endseq#startseq dogs playing on the dirt path endseq#startseq two dogs chase one another on gravel road endseq#startseq two wet dogs endseq
2738255684_0324ed062d.jpg,startseq group of greyhound dogs runs around dirt track endseq#startseq greyhounds race on sandy track with the dog in green taking the lead endseq#startseq race dogs run around curve endseq#startseq the horses are racing along the dirt track endseq#startseq three muzzled greyhounds race around turn in track endseq
1732436777_950bcdc9b8.jpg,startseq couple on the stairs are man and woman in front of building endseq#startseq couple stands at the top of the stairs and two people stand at the bottom endseq#startseq man and woman pose outside of building while talking to two other people endseq#startseq man and woman stand at the top of cement stairs together endseq#startseq man holds woman as another couple walk up the steps towards them endseq
3336211088_4c294a870b.jpg,startseq busy plaza with several people having endseq#startseq crowd of people stand talking in business endseq#startseq group of people in winter coats stand in front of large building endseq#startseq small group of people is in city plaza endseq#startseq street scene with people of many and endseq
2218519240_cac5aab53c.jpg,startseq man is wearing protective hair and face endseq#startseq man wears clear plastic cap and face mask endseq#startseq man wears mask around his mouth and hair net by brick wall endseq#startseq young man with over his hair and his mouth wearing black jacket endseq#startseq young man wearing hair net on head and endseq
429283612_37f6e7fb7f.jpg,startseq man and woman looking at endseq#startseq two people are some endseq#startseq two people are standing on hill overlooking rolling green grass endseq#startseq two people take in the view from hillside endseq#startseq two photograph countryside and endseq
310260324_7f941814bc.jpg,startseq group of men lift their arms to while they look to the left endseq#startseq group of young men watching something endseq#startseq four young men wearing red ribbons on their are making gestures endseq#startseq men with orange perform dance endseq#startseq several men in front of white building endseq
3335773346_ac0d97efeb.jpg,startseq grey haired in wetsuit in the water endseq#startseq group of surfers in are trying to catch wave endseq#startseq man is running through the water alongside others doing the same endseq#startseq wave crashing through group of people wearing and goggles endseq#startseq the swimmers are getting ready to race wearing black swimmers endseq
3259579174_30a8a27058.jpg,startseq smiling boy with hat playing in the snow endseq#startseq young child coming down snowy hill with snow flying around him near endseq#startseq young child slides down snow slope while smiling endseq#startseq little boy sledding down snow covered hill endseq#startseq young boy in winter hat sliding down snowy hill endseq
3118534315_cc03e5ddab.jpg,startseq man is something with red flag behind him endseq#startseq man with video camera is while another art while onlookers pass by endseq#startseq person holding camera in front of pole with writing on it endseq#startseq kid sign while woman walks by and young man hold video camera endseq#startseq the man is shooting video of another writing on pole endseq
133905560_9d012b47f3.jpg,startseq puppy plays with an adult dog in the snow endseq#startseq one dog climbing on the back of another dog in the snow endseq#startseq two beige dogs are playing in the snow endseq#startseq two dogs on standing on the other in the snow endseq#startseq two yellow are playing in the snow endseq
3586239953_da4fb3f775.jpg,startseq two children rolling down grassy hill endseq#startseq two people laying in the grass with legs above the ground and building in the background endseq#startseq two people rolling down grassy hill endseq#startseq two people down grassy hill endseq#startseq two young boys down grassy hill endseq
269361490_a22ae818bf.jpg,startseq group of young people walk down the street in neighborhood endseq#startseq four looking people walking down street with trees in the background endseq#startseq four people dressed in black clothing stand together outside endseq#startseq four teenagers in clothes are walking in neighborhood endseq#startseq two girls and two guys walking down the street endseq
2289096282_4ef120f189.jpg,startseq boy is riding down woodland path endseq#startseq person rolls down hill riding wagon as another watches endseq#startseq young person riding small wagon down hill endseq#startseq the boy comes down the hill in the red wagon endseq#startseq this person seated on type of is riding downhill endseq
3643684044_a131168127.jpg,startseq team of four competition endseq#startseq four are sitting at table with the center left one speaking endseq#startseq four people are sitting at table with and bottles of water in front of them endseq#startseq man in red shirt speaks into microphone endseq#startseq the gentleman is speaking while the others are listening endseq
2251992614_0c601fae2c.jpg,startseq busy street of people and two men are wearing no shirts endseq#startseq man walks with his shirt off and up pants in busy city street endseq#startseq many people are walking in crowded street endseq#startseq the lady watches the man without shirt endseq#startseq young people are walking around public square on warm day endseq
1810651611_35aae644fb.jpg,startseq closeup of little girl on swing endseq#startseq little girl in dress with pink flowers swings on swing endseq#startseq little girl in pink and white flowered dress and blue sweater swinging endseq#startseq young girl is swinging in backyard endseq#startseq the little girl swings in the backyard endseq
3474999131_788cbf253f.jpg,startseq black dog is jumping over multicolored barrier endseq#startseq black dog jumping over an obstacle endseq#startseq black dog jumping over yellow pole in an obstacle course endseq#startseq dog is jumping over hurdle endseq#startseq black dog jumping bar in obstacle endseq
1550772959_9ca9fa625f.jpg,startseq girl sits with rock endseq#startseq lone digging in the rock for endseq#startseq person with brush looking at large rock endseq#startseq woman dust and dirt off endseq#startseq woman kneels in the dirt with endseq
2709683703_5385ea9ef4.jpg,startseq man is water into white dog mouth with gun endseq#startseq man spraying into the mouth of dog endseq#startseq young man water from water gun into dog mouth endseq#startseq man water gun in dogs mouth endseq#startseq the young man with the water gun is shooting water into the white dogs mouth endseq
3623331945_df0f51d7dd.jpg,startseq boy wearing white hat is running on the beach endseq#startseq child is walking through wet sand wearing blue shirt endseq#startseq little kid wearing hat is walking in the wet sand endseq#startseq small boy wearing hat is standing in wet sand on beach endseq#startseq the child in the blue shirt is running through the sand endseq
3274879561_74997bbfff.jpg,startseq jumps the fence endseq#startseq deer is jumping over fence endseq#startseq deer jumping over fence endseq#startseq deer jumps fence endseq#startseq jumps over wood and wire endseq
3426933951_2302a941d8.jpg,startseq boys outside building endseq#startseq kids play soccer in front of building with giant endseq#startseq several young boys playing soccer in front of huge brown wooden door endseq#startseq some children are playing soccer in front of large wooden door endseq#startseq the four children are playing with ball outside building endseq
3432656291_a6c7981f6e.jpg,startseq group of people are standing around red endseq#startseq group of people are standing beside endseq#startseq group of people in front of red endseq#startseq group of people with fire in the background endseq#startseq red is parked beside group of people and kids standing in the street endseq
468871328_72990babd4.jpg,startseq two brown dogs are laying on the street next to metal pole endseq#startseq two dogs are to pole endseq#startseq two dogs are tied to tree in city endseq#startseq two dogs tied to tree endseq#startseq two small dogs sit near tree endseq
2426303900_0a8d52eb14.jpg,startseq two children in the bathtub with an umbrella endseq#startseq two children with yellow and blue umbrella play in the bathtub endseq#startseq two kids are taking bath with an umbrella endseq#startseq two little kids are in bathtub with yellow and blue umbrella endseq#startseq two young children under blue and yellow umbrella endseq
451597318_4f370b1339.jpg,startseq brown dog leaps up to catch an orange toy endseq#startseq dog catches in the air endseq#startseq dog is jumping in the air to catch an orange frisbee endseq#startseq dog leaping to catch frisbee in the yard endseq#startseq brown dog leaping up with orange disc in mouth with blue and yellow toy boat in background endseq
3402638444_dab914a3de.jpg,startseq several young adults posing on subway car endseq#startseq six people pose together for picture on the subway endseq#startseq six young people are posing for photograph on subway train endseq#startseq six young people posing for the camera inside of train endseq#startseq six young people up on subway endseq
3485599424_94de8ede51.jpg,startseq brown and white dog plays in the yard by house endseq#startseq brown and white dog standing in yard endseq#startseq dog in of house endseq#startseq dog stands on the grass while tied up endseq#startseq dog is in the backyard of someone home endseq
3357937209_cf4a9512ac.jpg,startseq black sheep with three white dogs endseq#startseq four white dogs are standing beside black sheep endseq#startseq the white dogs look at the black endseq#startseq three white dogs are near black endseq#startseq white dogs stand near sheep or endseq
3204081508_0e7f408097.jpg,startseq group of people are at beach endseq#startseq group of gather near some at the beach endseq#startseq people sun on the beach next to boats endseq#startseq several are near upsidedown boats endseq#startseq several people play and on the beach endseq
102455176_5f8ead62d5.jpg,startseq man uses ice and to ice endseq#startseq an ice climber in blue jacket and black pants is scaling frozen ice wall endseq#startseq an ice climber scaling frozen waterfall endseq#startseq person in blue and red ice climbing with two endseq#startseq climber climbing an ice endseq
2924483864_cfdb900a13.jpg,startseq dog wearing the number leads in dog race endseq#startseq greyhound with yellow and black with red number on it is running on track endseq#startseq muzzled greyhounds are racing along dog track endseq#startseq three greyhounds are in dog race at the track endseq#startseq white dog with yellow and black jacket in front of pack of dogs in endseq
2198964806_c57b0534d3.jpg,startseq brown and white dog is jumping up with stick in its mouth endseq#startseq brown dog holding stick endseq#startseq brown dog with green collar holding stick in its mouth endseq#startseq dog in green collar stick from the dead leaves endseq#startseq the brown and white dog with green collar is biting stick endseq
2542037086_58c833699c.jpg,startseq blonde haired boy is at the bottom of slide endseq#startseq child laying on their stomach at the bottom of slide looks up endseq#startseq child on red slide endseq#startseq little girl sliding on her down slide endseq#startseq young boy smiles at the bottom of the slide endseq
2880874989_a33b632924.jpg,startseq child in black shirt reaches for white kitchen stove endseq#startseq little kid in black shirt and striped pants is playing with the on stove endseq#startseq toddler in pants is reaching for white stove in red kitchen endseq#startseq toddler is reaching up to touch stove endseq#startseq the toddler touches the white stove endseq
3599568766_9e96def0ef.jpg,startseq dog runs the dry endseq#startseq white dog runs along the beach shore endseq#startseq white dog with brown patch on his eye is running on dirt path endseq#startseq white dog with brown spots running on dirt path endseq#startseq the white dog down the road endseq
2923891109_ea0cc932ed.jpg,startseq small dog carries yellow ball through the grass endseq#startseq white and brown dog runs in field with tennis ball in its mouth endseq#startseq white dog holds tennis ball in its mouth in field endseq#startseq the white dog is carrying ball in its mouth endseq#startseq white dog with tennis ball in its mouth running through green grass endseq
2802337003_56e555cd30.jpg,startseq boy wearing brown shorts pouring water over his head endseq#startseq child in standing in stream bucket of water on his or her head endseq#startseq person is taking blue bucket full of water and pouring it over themselves endseq#startseq young boy of water over his head endseq#startseq young child is standing in river pouring large green bucket of water over his head endseq
2021602343_03023e1fd1.jpg,startseq boy holds basketball endseq#startseq boy with at the camera endseq#startseq young boy shows off his basketball endseq#startseq the boy is holding basketball on wooden basketball court endseq#startseq there are two boys on basketball court and one is holding basketball endseq
3006094603_c5b32d2758.jpg,startseq man wearing obama shirt smiles for the camera endseq#startseq man wearing an obama tshirt and holding coffee cup endseq#startseq young man an obama tshirt endseq#startseq this is man holding cup and wearing an obama tshirt endseq#startseq this man is wearing obama tshirt and carrying drink endseq
548751378_c657401312.jpg,startseq child in yellow overalls is walking over dirt endseq#startseq child without shirt running in the dirt endseq#startseq little boy in overalls runs fast on dirt trail endseq#startseq small child in overalls running endseq#startseq toddler is running down the path with an orange toy in his hand endseq
3139837262_fe5ee7ccd9.jpg,startseq boy in camouflage coat is jumping onto snowboard endseq#startseq boy in black snow pants and brown jacket is diving onto blue in front of wooden fence endseq#startseq boy jumping onto sled endseq#startseq child in camouflage jacket jumps on sled endseq#startseq the boy is wearing jacket endseq
2609900643_c07bcb0bae.jpg,startseq girl rides swing while another girl watches endseq#startseq girl swings on rope swing endseq#startseq little girl with yellow shirt swings while little girl in green watches endseq#startseq young girl wearing yellow shirt swings on tree rope endseq#startseq the small girl is swinging on the endseq
451081733_40218cec31.jpg,startseq man on the beach in jeans looking at his camera endseq#startseq shirtless guy turned around something at the beach endseq#startseq man at the beach endseq#startseq the man is wearing up blue jeans and holding video camera on stone beach endseq#startseq the shirtless man his camera while sitting on the rocky beach endseq
661546153_9d30db6984.jpg,startseq baby is in an chair in child endseq#startseq baby is in an seat with toys surrounding him endseq#startseq baby playing in toy endseq#startseq smiling baby is sitting in white baby surrounded by toys endseq#startseq and laughing baby in with fire airplane and other toys on the endseq
3564738125_10400f69c0.jpg,startseq people lean over in the snow endseq#startseq two climbers are wearing backpacks very snowy mountain endseq#startseq two people climbing snowy mountain endseq#startseq two people heavily dressed carrying backpacks walk through snow endseq#startseq two people walk along the side of snowy mountain endseq
143552697_af27e9acf5.jpg,startseq man riding his bike on hill endseq#startseq man with helmet and backpack standing on dirt bike in grassy area endseq#startseq person rides motorbike through grassy field endseq#startseq man on motorcycle riding in dry field wearing helmet and backpack endseq#startseq the biker is riding through grassy plain endseq
2788628994_61123c03d2.jpg,startseq man in blue jacket bikes down forest path endseq#startseq man rides bike down trail in pine forest endseq#startseq person on bike rides through wooded area endseq#startseq tall trees reach to the horizon as cyclist the way through the endseq#startseq the biker is riding through the woods endseq
2310233145_910cb5b4c8.jpg,startseq child in orange walking on wooden walkway in body of water endseq#startseq two children are running down bridge across lake endseq#startseq two children run along boardwalk that crosses over body of water endseq#startseq two children walking on wooden pier over water endseq#startseq two children wearing orange walk across long pier endseq
2507312812_768b53b023.jpg,startseq black dog and grey dog run on the beach endseq#startseq black dog and white dog are running across sandy beach by the ocean endseq#startseq black dog is chasing another dog along the beach endseq#startseq two dogs are running on sand along the body of water endseq#startseq two dogs are running on the beach along the water endseq
3164423279_9b27cb6a06.jpg,startseq man riding down snowy hill endseq#startseq person riding sled down snowy slope endseq#startseq riding sled down hill endseq#startseq the boy in the black outfit is riding down the snowy hill on red sled endseq#startseq the young boy down the hill in the snow endseq
3518675890_2f65e23ff9.jpg,startseq brown dog is running in field endseq#startseq light brown dog is running through tall grass endseq#startseq orange dog runs across grass endseq#startseq the brown dog is running on the grass endseq#startseq the skinny brown dog is running through the tall green grass endseq
471402959_0b187560df.jpg,startseq an african american woman wearing an orange dress with hood is covering her face with her hand while sitting in chair endseq#startseq woman in an outfit is sitting with her hand on her face endseq#startseq woman in red headscarf covering her face endseq#startseq woman in orange clothing putting her palm over her face endseq#startseq woman in orange headscarf with her hand over her face sitting in blue chair endseq
3553374585_25b1bd6970.jpg,startseq several men walking past tent sign endseq#startseq three men in white outfits walk in front of tent endseq#startseq three men walking in front of colorful tent with sign on it endseq#startseq three men walking next to tent with sign on it endseq#startseq three young men in white walking near area with banner advertisement endseq
2897832422_0cbdb1421e.jpg,startseq man wearing black cap and black leather coat is sitting and reading book endseq#startseq man wearing black hat coat and pants and white shirt sitting at an outdoor table reading endseq#startseq an older man reading book at table outside of building endseq#startseq an older man sitting outside reading book endseq#startseq an old man sitting in chair reading book endseq
1460352062_d64fb633e0.jpg,startseq girl in sunglasses sits in the branches of tree endseq#startseq woman in jeans and tank top is sitting in the middle of tree in endseq#startseq woman sits up in the tree looking down endseq#startseq girl is sitting high up in tree endseq#startseq the barefoot woman in sunglasses sits in the tree endseq
2881087519_ca0aa79b2b.jpg,startseq cyclist is performing jump by some trees endseq#startseq man doing jumping bike trick surrounded by trees endseq#startseq bicyclist doing jumping trick in front of trees endseq#startseq bike rider jumping very high on his bike in the woods endseq#startseq the man on the bicycle is doing stunt through the air endseq
3032790880_d216197d55.jpg,startseq soccer player in red and white uniform chasing the soccer ball and by player in purple uniform endseq#startseq the guys are playing soccer endseq#startseq the soccer player in purple the ball from the man in red endseq#startseq two soccer players are fighting over soccer ball on grassy field endseq#startseq two soccer players kick soccer ball endseq
1193116658_c0161c35b5.jpg,startseq girl rides unicycle as another rides scooter next to her endseq#startseq girl rides unicycle with child who rides scooter endseq#startseq young girl rides unicycle next to another riding scooter on busy street endseq#startseq the girl on the unicycle reaches out for the child on the scooter endseq#startseq there is girl on unicycle and child on scooter endseq
3329254388_27017bab30.jpg,startseq skier is airborne with his skis crossed endseq#startseq skier performs jumping trick on the endseq#startseq man flying through the air on skis over mountain endseq#startseq the man is doing jump while skiing endseq#startseq there is skier getting some air on the endseq
2425262733_afe0718276.jpg,startseq kid wearing brown hoodie doing an endseq#startseq man in hoodie skateboards in front of blue sky and building shot from below endseq#startseq skateboarder jumps midair near building endseq#startseq skateboarder making jump endseq#startseq man with jeans and doing skateboarding tricks endseq
693785581_68bec8312a.jpg,startseq boy does flip while another boy stands on the endseq#startseq boy standing on red mat with person upside down in the background endseq#startseq child does flip behind small boy endseq#startseq young boy is standing near another doing back flip endseq#startseq two kids playing on endseq
2483993772_f64e9e4724.jpg,startseq black and brown dog trying to catch blue ball endseq#startseq dog chasing ball endseq#startseq dog jumps for the blue tennis ball endseq#startseq large brown dog jumps for blue ball endseq#startseq the german shepherd dog is trying to catch blue ball endseq
1579287915_4257c54451.jpg,startseq lone man stands on rocky and looks out over the endseq#startseq man in shorts and black jacket stands on top of big rock looking down on hills and endseq#startseq man is standing on big rock overlooking valley endseq#startseq man stands atop large mountain of rocks endseq#startseq man standing on edge of large rock overlooking view endseq
2999735171_87ca43c225.jpg,startseq band jumps in the air endseq#startseq group of people jump in the air while playing music in the street endseq#startseq man in blue pants is jumping while band plays music endseq#startseq people talk near equipment outdoors endseq#startseq several people in band jumping up and down to the music endseq
3530504007_3272c57e21.jpg,startseq three men are standing in crowd talking endseq#startseq three men in crowd endseq#startseq three men in white shirts endseq#startseq three men in white shirts one with blue cap glasses and holding book crowd endseq#startseq two men are speaking with another man who is wearing blue cap and carrying book endseq
2959737718_31203fddb5.jpg,startseq the men are playing soccer while people in the stands watch endseq#startseq three men from two teams are in the air and there is soccer ball above them endseq#startseq three soccer players in for the ball endseq#startseq two soccer teams compete endseq#startseq two of soccer players playing game on the fiel endseq
2766291711_4e13a2b594.jpg,startseq dog is running away with in its mouth endseq#startseq large white poodle is walking on the grass carrying endseq#startseq large white puddle running along with pink flip in its mouth endseq#startseq white dog carries pink through the green yard endseq#startseq large white poodle carrying pink flip outside endseq
2567812221_30fb64f5e9.jpg,startseq two people walk black dogs on leashes over the grass endseq#startseq two women are walking their dogs in dog show endseq#startseq two women lead black dogs around at an outdoor dog show endseq#startseq two women walk there dogs at dog show endseq#startseq women walk dogs in over grassy terrain endseq
3461106572_920c8c0112.jpg,startseq group of people standing wearing endseq#startseq group of people posing in area endseq#startseq five people are standing in front of an style building posing for photograph endseq#startseq five people pose for picture in gym endseq#startseq five people wear on necklace and pose together endseq
3148571800_c5515e6c3d.jpg,startseq man holds stick while stream of fire from the end of it endseq#startseq man is playing with fire in front of group of people endseq#startseq man sets off large while the watches on endseq#startseq man with with crowd of people behind him watching endseq#startseq light up street while the crowd stands back endseq
771366843_a66304161b.jpg,startseq the men are in rocky mountain area endseq#startseq these two people in hats are standing on rocky terrain with their arms around each other endseq#startseq two men are standing in front of snowcapped mountain endseq#startseq two men pose on rocky area in front of snowy mountain endseq#startseq two men posing for piece in front of snowcapped mountains endseq
3147758035_e8a70818cb.jpg,startseq man in black rides bicycle across the street while another walks holding dog endseq#startseq man on bicycle and man on foot in crosswalk endseq#startseq man on bike and another man with dog in his bag crossing wet street endseq#startseq the man on the bike is riding next to man holding dog endseq#startseq two men one on bike and one that is walking endseq
2867736861_43c9487a65.jpg,startseq brown dog is playing with ball in the water endseq#startseq brown dog is running through water carrying ball in its mouth endseq#startseq dog has run into the water to catch ball in his mouth endseq#startseq dog running through water with ball in its mouth endseq#startseq yellow dog catches ball in shallow waters endseq
3661659196_6ed90f96c0.jpg,startseq girl in green sweatshirt sitting down and girl in dress leaning on blue endseq#startseq girl is on stool while another girl is reading and leaning on some endseq#startseq two girls are in school hallway endseq#startseq two teenage girls next to endseq#startseq two teenage girls hang out in school hallway by blue endseq
2700147489_f1664f2b61.jpg,startseq guy skateboarding on basketball court endseq#startseq man jumps in the air while performing stunt on his skateboard endseq#startseq skateboarder endseq#startseq man with beard doing skateboarding stunt endseq#startseq the guy in gray pants is jump on his skateboard endseq
3125158798_0743dae56e.jpg,startseq man and woman with red book both dressed in black endseq#startseq man and woman pose together on street endseq#startseq well dressed man and woman are posing for picture endseq#startseq man and woman standing together on street having their picture taken endseq#startseq the dressed man and woman stand together outside endseq
241347547_902725b9f8.jpg,startseq football coach standing with his players behind him endseq#startseq group of football players in gold helmets stand around man in purple shirt endseq#startseq group of players is standing behind endseq#startseq man in blue shirt is surrounded by football players endseq#startseq man surrounded by football players endseq
3348208268_6d97d951eb.jpg,startseq boy in black cap break dancing endseq#startseq young adult dances on his hand endseq#startseq guy break dancing on brick floor in front of students endseq#startseq one man watches while another balancing himself for on one hand endseq#startseq the male teenager is break dancing on the red and black floor endseq
2781296531_f6f0f6c0f5.jpg,startseq boy is splashed in the face by playground toy at water park endseq#startseq young boy at water park being sprayed in the face by decorated to look like endseq#startseq young boy is splashed in the face by blue water toy endseq#startseq the boy is running through the sprinklers endseq#startseq the little boy is running through the sprinklers endseq
2064417101_3b9d817f4a.jpg,startseq greyhound dog race is at the track endseq#startseq three dogs racing on dirt track endseq#startseq three dogs run across the track endseq#startseq three greyhound dogs race around dark track endseq#startseq three greyhounds reach the line endseq
3477778668_81ff0a68e0.jpg,startseq group of people dressed in formal wear pose for picture endseq#startseq wedding photo the in purple all of the jumping endseq#startseq party posing in park area endseq#startseq the in purple the bride and groom with the in the rear endseq#startseq this wedding photo shows the wedding party in purple and white gathered outside endseq
439569646_c917f1bc78.jpg,startseq girl is behind painted wooden structure inside building endseq#startseq little girl with red dress facing with her back to the camera endseq#startseq young blonde girl wearing red dress kneeling on red carpet endseq#startseq young girl faces white and black wall in room endseq#startseq girl kneeling on red carpet endseq
3319058642_885d756295.jpg,startseq two girls hands and pose for picture endseq#startseq two girls holding hands in orange clothes endseq#startseq two girls wearing orange outfits hold hands and smile endseq#startseq two smiling girls that are holding hands endseq#startseq two women wearing orange dresses hold hands endseq
2335634931_7e9e8c2959.jpg,startseq dog guy endseq#startseq dog biting man who is falling to the ground endseq#startseq dog is jumping up at large man who is wearing jeans and blue and yellow jacket endseq#startseq man is being by german shepherd endseq#startseq dog jumping onto man in yellow jacket endseq
3584196366_a4b43d6644.jpg,startseq flock of birds flying over shoreline endseq#startseq flock of birds over the sandy beach endseq#startseq flock of flying at the beach endseq#startseq flock of is taking off from the beach endseq#startseq group of white birds take flight while one black bird stands on the sand endseq
485312202_784508f2a9.jpg,startseq man is sitting on bench behind bike endseq#startseq man sitting on bench next to his bike endseq#startseq man sitting on bench with his bicycle leaning against railing endseq#startseq man sitting on bench with his bike parked at the rail endseq#startseq man sitting on bench next to bike endseq
2322334640_d4d22619ff.jpg,startseq boy rides his on the street endseq#startseq boy with helmet skateboards across the street endseq#startseq child in blue jacket and helmet is on skateboard endseq#startseq young boy wearing helmet skateboards on the street endseq#startseq there is boy with helmet and down the side of his pants riding on skateboard endseq
522700240_d9af45e60d.jpg,startseq dog is covered from nose to knees in blue sheet endseq#startseq dog laying with blue blanket over his eyes endseq#startseq dog lays on bed with blue sheet while also partially covered with blue sheet endseq#startseq dog under sheet endseq#startseq the dog is sleeping on top of the bed covered by the blue sheet endseq
3354075558_3b67eaa502.jpg,startseq cat is looking at it has with endseq#startseq cat licks itself on floor endseq#startseq striped cat is on the pathway endseq#startseq cat licking its left front leg endseq#startseq closeup image of cat licking his front leg endseq
418616992_22090c6195.jpg,startseq dog enjoys in the water with mountains and sand in the background endseq#startseq dog running at the shore of lake hill in the background endseq#startseq white dog is running in pond near the shore endseq#startseq white dog running through the water on the shore edge endseq#startseq the white dog in the shallow water endseq
2921793132_ef19f1dd44.jpg,startseq team of girl soccer players are running down the field chasing the ball endseq#startseq team of girl soccer players in red uniforms run for the ball endseq#startseq girls run for the soccer ball during game endseq#startseq kids playing soccer endseq#startseq young girls playing soccer endseq
2787276494_82703f570a.jpg,startseq little boy in green goggles and white life jacket jumps into the water endseq#startseq little boy in red shorts jumps into the water endseq#startseq person jumps off of ledge into body of water endseq#startseq boy with life jacket jumping into water endseq#startseq guy with ski jacket jumping off bridge into wate endseq
2522467011_cc825d89ac.jpg,startseq girl in red and white dress is playing with hula hoops endseq#startseq girl in red skirt with some hula hoops endseq#startseq little girl hula hoops with colorful hoops endseq#startseq little girl in long red skirt is hula with four brightly colored hula hoops endseq#startseq the small girl in the red skirt played with the hula hoops endseq
2953861572_d654d9b6f2.jpg,startseq black dog with blue tag running on beach endseq#startseq brown dog runs down the sandy beach endseq#startseq brown dog runs in the sand endseq#startseq black dog running across sand endseq#startseq the brown dog is running across the sand endseq
36422830_55c844bc2d.jpg,startseq four wheel drive car is along rocky off road trail endseq#startseq jeep on some rocks endseq#startseq red jeep hangs from the edge of rocky cliff as girl looks on endseq#startseq red truck is driving over rocky surface endseq#startseq woman stands next to red that has run off into endseq
2100909581_b7dde5b704.jpg,startseq dog is jumping in the snow endseq#startseq large white dog is jumping in the air over snowy area endseq#startseq large white dog jumping up in the snow endseq#startseq white dog plays outside in fenced yard while it endseq#startseq white dog playing in the snow endseq
2998185688_8d33e4ce38.jpg,startseq men on horses their flags at endseq#startseq men ride on horses while carrying flags endseq#startseq men riding horses carrying flags in endseq#startseq parade of men on horses with brightly colored flags endseq#startseq several are riding past each other carrying flags endseq
2873065944_29c01782e2.jpg,startseq football player being tackled during game endseq#startseq football player has his arms wrapped around the person holding the ball endseq#startseq football player in orange being tackled by player in blue endseq#startseq young boy wearing orange is running with the football as the boy in blue tries to wrestle him to the ground endseq#startseq boy in orange jersey has the football and is being tackled endseq
3574627719_790325430e.jpg,startseq group of young men sing out together endseq#startseq three guys with guitar endseq#startseq three young men embrace and sing endseq#startseq three young men sing together while one plays the guitar endseq#startseq young people in endseq
2709648336_15455e60b2.jpg,startseq brown dog in midair with frisbee in his mouth endseq#startseq brown dog is catching frisbee in midair endseq#startseq brown dog jumped into the air and caught frisbee endseq#startseq large brown and black dog jumps in the air holding white frisbee in its mouth endseq#startseq the dog leaps to catch the frisbee endseq
262439544_e71cd26b24.jpg,startseq boy in red top is hanging upside down from tree endseq#startseq child in red shirt hangs upside down from tree branch endseq#startseq child wearing red sweatshirt is hanging upside down from tree endseq#startseq child wearing red top and shorts hangs upside down from tree branch endseq#startseq kid hanging upside down from endseq
